account,name,total_orders_reward,multiplier
0xc9b17030ff058b06c6420fc6b1c73e77ec809898,ZZZZ,3000,1
0xcca1483de241aabb589a908e7bc3e6073699ddef,0xPleiades,3000,1
0xcd8935633d51bbe48dc413217f888806a0a547c5,rute,3000,1
0xce5ad1beaa01e8ba07fa47cc3e8ae1efd7a39bb3,susu,3000,1
0xceb76db7bedb581e0cd2bb7d3e3f3f4ec0d6c3a5,baia,3000,1
0xcf4bfa53466be945926255a36b45fa3491518d95,auday,3000,1
0xcfad3e21494db0c4274f0847fa822ec62d395485,alamalu,3000,1
0xcfdc7b9615d064e34cd3674871c2a16ca08ef00d,gino,3000,1
0xcffb195992c724e7d15142d7d26f8ce3b07ac47d,liyao,3000,1
0xd02aa73df71c14955fdafd7371f77172343742d1,elfujiman,3000,1
0xd14ede4b61195bed37af792dd0e312ab1c9fb2a8,khun,3000,1
0xd16ed9a703c850de5428a4a248291ef72f2e876f,onyx,3000,1
0xd1d543be6017de9c705fb65dd75963e33f82f167,ghost#1,3000,1
0xd20971cffdba751ba01817a8c62b343113283030,bungar,3000,1
0xd3b6a637b6f071555dba110691fab633c8408bd9,xmmkg,3000,1
0xd3e367720d52c08bdb69caaa9ca687cfefbfac60,SANDAOSI,3000,1
0xd49f87dcaacc9ff613ecf6fdc93119ad4372c1f8,gutomartino,3000,1
0xd4be8e1a37c757bb93209b6e226bdeced720b25b,Micha,3000,1
0xd56cc607c5377ea9dfde715bc6f7e7ddc1f9d081,sonidoaspero,3000,1
0xd5e75b4e1e046b7af5d6df950e42c08fdf6c801d,homd,3000,1
0xd6f048f6b86ee3ec041776dc0a1e67f51cb1dd47,BUGS,3000,1
0xd78910c72ad46747dfef5d11bf837637c1074a2a,det3,3000,1
0xd7b6733281410c69d9a4d8e5385b7f912aee6fde,HAVE,3000,1
0xd81f296c6bbf9ab5752058186264d11134e0d39c,YUZHUN,3000,1
0xda49dd3f3d0f945418b218487a555433433a8da3,FISH,3000,1
0xda4a3e2ef4cbf5a1a49650de77fe8109d50f2950,GLevente,3000,1
0xda75125401e3c72866d5e993a974e7129144c3df,watric,3000,1
0xdaa1fe15223d9f50969740cd81f17d3c7a774581,mmmmmmns,3000,1
0xdb959dd066dba3e7299381282978fb9230678ee9,hihowareyouman,3000,1
0xdb970b15431ea74c651139cf64e1cbdf44e12ea4,LLLLLL2,3000,1
0xdbfbead511e27319325ace480ff428531b55d8e9,Elfreakz,3000,1
0xdc1cc4c84ff6e1872f5f966caffde4d361496e5a,ICEYRIM,3000,1
0xdfc1b6a8259769f173f30644541c2ed50f5360ab,TURIOIS,3000,1
0xdfc32d78feda19ba95ce965dee853e33243c0e8c,zomglings,3000,1
0xdfe9778e0858a55c635fd3540976e13d89ac5df4,YOTWARIDS,3000,1
0xe025e9341ecdbded104976466fadf01aaa1da380,AIXUMARA,3000,1
0xe04cd1328537b850cda096c67d6576e26b3e778c,longpang,3000,1
0xe05149b1f3fc90b1832106233616abf1eed1a127,marc,3000,1
0xe085327c5ad2f77147f10973fed45fb19d734f7e,minion0x,3000,1
0xe16c280d2568e74ec2684bf1845fed594d8c213d,glockchain,3000,1
0xe23e855934f59a10a5025f32a1969d3c4229d47f,bruh,3000,1
0xe25ec04cf22338465569e1b3605d8a7434199bad,spearlady,3000,1
0xe281665477e27e21dd6e96e9736f1e6af7cbe999,mame,3000,1
0xe2d6aff297b41881c1aea9599f68aedfab38c651,truongx,3000,1
0xe3be6ab2f9c45d9854c1365e0edee84665199b01,Johnzx,3000,1
0xe43a0cc817687c0b853696f16ccfaba524166354,Brandon,3000,1
0xe448d9d70efe95714e38d210e58d458dab0a77d5,Dim2013,3000,1
0xe459fcba06bb8210de26d20c328d49e687acc34b,e459f,3000,1
0xe5aedd6520c4d4e0cb4ee78784a0187d34d55adc,Hero Fang,3000,1
0xe6228dfa20400f8988d71bcd6c8460ed13a7c49f,joey,3000,1
0xe626e8ca82603e3b44751f8562b5ed126d345140,Enter Game,3000,1
0xe679d21696f2d833e1d92cf44f88a78e796756a3,amir0,3000,1
0xe6c071051885b9e4fa20ae5629d8af26a2f3a32a,tremp,3000,1
0xe7b30a037f5598e4e73702ca66a59af5cc650dcd,parseb,3000,1
0xe7db355abfa3c3eee7e570ce4bcffadeca6e1c0b,Dope,3000,1
0xe8f7077c93c74768a2001a78741d415dee046c7b,senlin,3000,1
0xe9f05a84376a4f3f977aa908ca06635d9d0e6988,bingbong,3000,1
0xecee0fd842ba7f171d5fdc58cc581b8fb8585b50,quasarr9,3000,1
0xed308cba57492271b816f5eae9b4929f023fd0e1,DMLIU,3000,1
0xed4f97ab2951dfb0a1139273e6546a9512e9bee4,Sonin,3000,1
0xedb88f83435184f83c4637aa504809cccd4d5d40,wukongnofomo,3000,1
0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,SHOOT,3000,1
0xee2270148e5cd4e5a3e8f06cd0868cb6c698876b,⍥lamide#@! . ♟,3000,1
0xeec62edc33489ca70964797e16a894cd649427b9,runny,3000,1
0xeef8083581242278fb908753d8bb2119ebeecf35,onium,3000,1
0xef42cf85be6adf3081ada73af87e27996046fe63,musnit,3000,1
0xf088cc9e3f6efd2437bb59e78bb80fe385e9cfe5,Mike,3000,1
0xf0968e05ecad79f2b8878dbb4255c6aeec78d97c,loogs,3000,1
0xf0d3ab244ac60eb2d6cdb5457518bf556dcc60f3,enter,3000,1
0xf13ea6ec21d5e6ee9ff661f25e7758d5aeef2fd0,BIU64,3000,1
0xf1653323d095392caa4f8787943d84b4690c5e41,karaket,3000,1
0xf19e6b923fbc42f34b522324954ef2c747618d96,OwnerOfJK,3000,1
0xf26419772dc2e92d936788894ce12a332eee07d7,maquee,3000,1
0xf276901d91b3ffe54d52397c2658fba82f1941da,dimi,3000,1
0xf2aea62faeb46007cac99baa947632c229b6eccc,galaxy,3000,1
0xf31e1eb705e4378d3a109ecd74a906e2adc7c0f4,deczard,3000,1
0xf329aa502b259a1571ba1b3c08f49a511beffab8,8888,3000,1
0xf391eee70a073e9ed53ebd3b9836644fdfe1b7c6,alex,3000,1
0xf472927db4dbfb212726c668c434b4311823a650,dragos,3000,1
0xf4f9ff5b138223178d399c5f87e48d00467d8f1e,LLLLLL6,3000,1
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,klif,3000,1
0xf645410a9cf0bd97b98d0b1d81a716ae2956971d,ninjatron,3000,1
0xf690816fa08752f95d0fb200b8059e873634401b,jonnirazdva,3000,1
0xf6b9a77fbfc0e6996ecc8fc2cf2ba06cbb5fbf90,kombucha,3000,1
0xf7555e15fa0eee406e7a960546cae5b9a99d953f,korazan,3000,1
0xf76c5c81ce5a89066a85e9d6e7803ea93bb1d421,tokyo,3000,1
0xf7c04a39e47c7ea9d6888f9389ea85846e22ae1a,fuuu,3000,1
0xf89e8bc23e36c13577905eace9e6b053e95551a5,artur,3000,1
0xf8ea18f8fa1d7a765e5430f0f62419a0375c92f2,vanishk,3000,1
0xf943ebfa33d63376123335ad2096aee6d3ac1374,kohei,3000,1
0xf9a4800cf61aa3b4b44e88dbfb333af2d9c6447b,050nor,3000,1
0xfae6f9e381f91de413430d026e6a522a2fb2e0b8,aarompy,3000,1
0xfaf4733d949b5f13c4cdf071a4fee89dca4be8a0,luckycat,3000,1
0xfb26397232d3fe044836a7390c3dc9af8565a465,dave,3000,1
0xfbd08fd2b2c7148b4e38624158c3155b5b49f886,hakka,3000,1
0xfc423ea96c09ca4332a7349f4ce3c573beb324ad,zhiw,3000,1
0xfde6668cc4273f42760c9cd08e224685d7c273a2,niki,3000,1
0xfe7e30e287c1558492fc6b7cf9289e6f396435b7,nice,3000,1
0xfe97d2c367c337b97fac039f2b2a052f3d10989c,goblin,3000,1
0xfed8d7e19b4518c635ef24fc04eac3ef24ee0c45,YEYE,3000,1
0xff16d64179a02d6a56a1183a28f1d6293646e2dd,plor,3000,1
0xfff5086e00bc92ee04826b0f5398ebbdb8ea4000,0xfff,3000,1
